X,Y,DOIT,PROVINCIA,LINEA,COMUNE,KM_PL,TIPOLOGIA,LAT,LON,VIA,TIPO_ACCOR,AVANZAMENT,LINK,Codice_SFM,icon_url
12.25298667,45.09670171,VE,(RO),58_ROVIGO-CHIOGGIA,ROSOLINA,42+54,Barriere complete,45.0967017099999,12.2529866700000,Via Borgata Volto,,,,,./0.png
12.25371291,45.1004531,VE,(RO),58_ROVIGO-CHIOGGIA,ROSOLINA,42+964,Barriere complete,45.1004531000000,12.2537129100000,Via Valentino Brigato,,,,,./0.png
12.25079797,45.10885949,VE,(RO),58_ROVIGO-CHIOGGIA,ROSOLINA,43+937,Barriere complete,45.1088594900000,12.2507979700000,Via Adge,,,,,./0.png
11.78363542,45.06286628,VE,(RO),58_ROVIGO-CHIOGGIA,ROVIGO,1+598,Barriere complete,45.0628662800000,11.7836354200000,Via Vittorio Veneto,,,,,./0.png
11.79278951,45.05158671,VE,(RO),58_ROVIGO-CHIOGGIA,ROVIGO,3+044,Barriere complete,45.0515867100000,11.7927895100000,Via Don Enrico Tazzoli,ACC_2018,,,,./1.png
11.80588771,45.04539443,VE,(RO),58_ROVIGO-CHIOGGIA,ROVIGO,4+373,Barriere complete,45.0453944300000,11.8058877100000,Via Martiri di Belfiore,,,,,./0.png
11.82135109,45.04602911,VE,(RO),58_ROVIGO-CHIOGGIA,ROVIGO,5+597,Barriere complete,45.0460291099999,11.8213510900000,Via Della Coinciliazione,,,,,./0.png
11.73530723,45.05601754,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,ROVIGO,96+458,Barriere complete,45.0560175399999,11.7353072300000,Via Rodolfo Rossi,ACC_2017,,,,./2.png
11.7442705,45.05839598,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,ROVIGO,97+204,Barriere complete,45.0583959800000,11.7442705000000,Strada privata,ACC_2018,,,,./1.png
11.75029483,45.05998598,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,ROVIGO,97+713,Barriere complete,45.0599859800000,11.7502948300000,Via Busovecchio,ACC_2017,,,,./2.png
11.75758964,45.06190512,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,ROVIGO,98+322,Barriere complete,45.0619051199999,11.7575896400000,Via Mascherine,ACC_2018,,,,./1.png
11.53921654,45.2228289,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,SALETTO,155+473,Barriere complete,45.2228289000000,11.5392165400000,Via A. Volta,ACC_2018,,Borgo Veneto,,./1.png
11.54172618,45.22285027,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,SALETTO,155+67,Barriere complete,45.2228502700000,11.5417261800000,Via G. Marconi,,,,,./0.png
11.54736694737,45.2228944729698,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,SALETTO,156+112,Barriere complete,45.2228763299999,11.5473843400000,Via Opp II Tratto,ACC_2018,,,,./1.png
11.55235259123,45.222921194756,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,SALETTO,156+494,Barriere complete,45.2228999000000,11.5522995400000,via postale vecchia sud,,,,,./0.png
11.5618748,45.22295063,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,SALETTO,157+251,Cancello/Catena con lucchetto/Altro,45.2229506300000,11.5618748000000,,,,,,./0.png
11.57282828,45.22300178,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,SALETTO,158+109,Barriere complete,45.2230017799999,11.5728282800000,Via Gorgo,ACC_2018,,,,./1.png
12.12302326,45.52964003,VE,(VE),56_MESTRE-TRENTO,SALZANO,10+212,Barriere complete,45.5296400300000,12.1230232600000,Via Borgo Valentini,ACC_2017,PFTE,56_MESTRE-TRENTO\PL\6.14_km_10+212_via Valentini,,./2.png
12.37315913,45.68591201,VE,(TV),57_TREVISO-PORTOGRUARO,SAN BIAGIO DI CALLALTA,10+657,Barriere complete,45.6859120100000,12.3731591299999,via Trieste,,,,,./0.png
12.38639996,45.6889878,VE,(TV),57_TREVISO-PORTOGRUARO,SAN BIAGIO DI CALLALTA,11+744,Barriere complete,45.6889878000000,12.3863999600000,via cucca,,,,,./0.png
12.59807656,45.66448803,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SAN DONA' DI PIAVE,36+834,Barriere complete,45.6644880300000,12.5980765600000,Via Formighe,,,,,./0.png
11.916851,45.541156,VE,(PD),55_BASSANO-PADOVA,SAN GIORGIO DELLE PERTICHE,32+328,Barriere complete,45.5411560000000,11.9168509999999,Via Roma,ACC_2017,PD,54_PADOVA-CALALZO\PL\4.15_via_Roma_km_32+328,,./2.png
11.83816585,45.61381861,VE,(PD),55_BASSANO-PADOVA,SAN GIORGIO IN BOSCO,20+026,Barriere complete,45.6138186100000,11.8381658499999,Via Montegrappa,ACC_2017,,,,./2.png
11.84713102,45.65486563,VE,(PD),55_VICENZA-TREVISO,SAN MARTINO DI LUPARI,28+629,Barriere complete,45.6548656300000,11.8471310200000,Via Tombolata,ACC_2017,,,,./2.png
12.94562166,45.78351581,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SAN MICHELE AL TAGLIAMENTO,68+274,Barriere complete,45.7835158099999,12.9456216600000,Via Venzona,,,,,./0.png
12.95768707,45.78052557,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SAN MICHELE AL TAGLIAMENTO,69+274,Barriere complete,45.7805255700000,12.9576870700000,Via Fornace vecchia,,,,,./0.png
12.96097794,45.77964087,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SAN MICHELE AL TAGLIAMENTO,69+548,Barriere complete,45.7796408700000,12.9609779399999,Via Montalbano,,,,,./0.png
12.97685714,45.77524944,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SAN MICHELE AL TAGLIAMENTO,70+877,Barriere complete,45.7752494400000,12.9768571400000,Via Sant'Urbano,,,,,./0.png
11.69075327,45.83848242,VE,(VI),56_MESTRE-TRENTO,SAN NAZARIO,61+039,Barriere complete,45.8384824199999,11.6907532700000,Via Europa,,,,,./0.png
11.6590313374388,45.5995552484558,VE,(PD),55_VICENZA-TREVISO,SAN PIETRO IN GU,11+936,Barriere complete,45.6026860400000,11.6672147300000,Via Armedola,,,,,./0.png
11.6671685182632,45.6027594379671,VE,(PD),55_VICENZA-TREVISO,SAN PIETRO IN GU,12+658,Barriere complete,45.6068547400000,11.6777708199999,Via Biasiati,,,,,./0.png
12.32929,45.90177,VE,(LU),54_CONEGLIANO- PONTE NELLE ALPI,SAN VENDEMIANO,3+305,Barriere complete,45.9017699999999,12.3292900000000,via Longhena,,,,,./0.png
12.32407187,45.91102516,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,SAN VENDEMIANO,4+409,Barriere complete,45.9110251600000,12.3240718699999,via Calpena,,,,,./0.png
11.14907344,45.18853256,VE,(VR),48_CODOGNO-MANTOVA-MONSELICE,SANGUINETTO,122+344,Barriere complete,45.1885325599999,11.1490734400000,Via Rimembranza,ACC_2018,USCITO_ACC_2018,Sanguinetto,,./1.png
11.15623248,45.18911707,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,SANGUINETTO,122+916,Barriere complete,45.1891170700000,11.1562324800000,Via barbere,,,,,./0.png
12.00087592,46.05921263,VE,(BL),54_PADOVA-CALALZO,SANTA GIUSTINA BELLUNESE,66+3,Cancello/Catena con lucchetto/Altro,46.0592126299999,12.0008759200000,,,,,,./0.png
11.99980714,46.05785573,VE,(BL),54_PADOVA-CALALZO,SANTA GIUSTINA BELLUNESE,66+478,Cancello/Catena con lucchetto/Altro,46.0578557300000,11.9998071400000,,,,,,./0.png
11.99200248,46.05265072,VE,(BL),54_PADOVA-CALALZO,SANTA GIUSTINA BELLUNESE,67+35,Cancello/Catena con lucchetto/Altro,46.0526507200000,11.9920024800000,,,,,,./0.png
12.02908428,46.07776944,VE,(BL),54_PADOVA-CALALZO,SANTA GIUSTINA BELLUNESE,67+684,Barriere complete,46.0777694399999,12.0290842799999,piazza Dolomiti,,,,,./0.png
11.87683966,45.5973473,VE,(PD),55_BASSANO-PADOVA,SANTA GIUSTINA IN COLLE,23+554,Barriere complete,45.5973473000000,11.8768396600000,Via Ferrata,ACC_2018,PFTE,Santa Giustina in Colle,,./1.png
11.88628271,45.59370518,VE,(PD),55_BASSANO-PADOVA,SANTA GIUSTINA IN COLLE,24+39,Barriere complete,45.5937051800000,11.8862827100000,Via Commerciale,,,,,./0.png
11.88788893,45.59308365,VE,(PD),55_BASSANO-PADOVA,SANTA GIUSTINA IN COLLE,24+539,Barriere complete,45.5930836499999,11.8878889300000,Via Riobianco,ACC_2018,PFTE,Santa Giustina in Colle,,./1.png
11.90559,45.58626,VE,(PD),55_BASSANO-PADOVA,SANTA GIUSTINA IN COLLE,26+113,Barriere complete,45.5862600000000,11.9055900000000,via Fontane bianche,ACC_2017,,,,./2.png
11.90684,45.58577,VE,(PD),55_BASSANO-PADOVA,SANTA GIUSTINA IN COLLE,26+223,Barriere complete,45.5857699999999,11.9068400000000,Via Fratte,,,,,./0.png
12.68169808,45.72065858,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SANTO STINO DI LIVENZA,45+852,Barriere complete,45.7206585799999,12.6816980800000,via Stazione,,,,,./0.png
11.39688526,45.7096719,VE,(VI),47_VICENZA-SCHIO,SCHIO,28+068,Cancello/Catena con lucchetto/Altro,45.7096718999999,11.3968852599999,,,,,,./0.png
11.372605,45.710987,VR,(VI),47_VICENZA-SCHIO,SCHIO,29+971,Barriere complete,45.7109870000000,11.3726050000000,viale dell'industria,,,,,./0.png
11.71637728,45.81962246,VR,(VI),56_MESTRE-TRENTO,SOLAGNA,58+113,Barriere complete,45.8196224599999,11.7163772800000,Via IV Novembre,,,,,./0.png
11.71535447,45.81999996,VE,(VI),56_MESTRE-TRENTO,SOLAGNA,58+202,Barriere complete,45.8199999599999,11.7153544699999,Via Zarpellon,,,,,./0.png
11.71966906,45.17089763,VE,(PD),58_BOLOGNA-PADOVA,SOLESINO,90+796,Barriere complete,45.1708976299999,11.7196690599999,via Ceresara,,,,,./0.png
11.00659282,45.1852187,VE,(VR),48_CODOGNO-MANTOVA-MONSELICE,SORGA',110+575,Barriere complete,45.1852187000000,11.0065928200000,via Dante,,,,,./0.png
12.86499783,45.81996746,VR,(VE),66_PORTOGRUARO-CASARSA,TEGLIO VENETO,5+121,Barriere complete,45.8199674600000,12.8649978300000,via Viola,,,,,./0.png
11.78979685,45.68466429,TS,(VI),55_BASSANO-PADOVA,TEZZE S. BRENTA,9+956,Cancello/Catena con lucchetto/Altro,45.6846642900000,11.7897968500000,,,,,,./0.png
11.79044,45.68235,VE,(VI),55_BASSANO-PADOVA,TEZZE SUL BRENTA,10+228,Barriere complete,45.6823500000000,11.7904400000000,Via Mottinello,,,,,./0.png
11.78553,45.69953,VE,(VI),55_BASSANO-PADOVA,TEZZE SUL BRENTA,9+507,Barriere complete,45.6995300000000,11.7855300000000,Via Roane,,,,,./0.png
11.50834527,45.67233478,VR,(VI),47_VICENZA-SCHIO,THIENE,17+775,Barriere complete,45.6723347800000,11.5083452700000,Via ca' magre,,,,,./0.png
11.46709764,45.70276852,VR,(VI),47_VICENZA-SCHIO,THIENE,22+546,Barriere complete,45.7027685199999,11.4670976400000,Via delle pastorelle,,,,,./0.png
11.46272482,45.70315716,VR,(VI),47_VICENZA-SCHIO,THIENE,22+888,Barriere complete,45.7031571600000,11.4627248200000,Via rostone,,,,,./0.png
11.45852161,45.70353602,VR,(VI),47_VICENZA-SCHIO,THIENE,23+215,Barriere complete,45.7035360200000,11.4585216100000,Via vianelle di sotto,ACC_2018,PFTE,Thiene,,./1.png
11.45576751,45.70377959,VR,(VI),47_VICENZA-SCHIO,THIENE,23+435,Barriere complete,45.7037795900000,11.4557675099999,Via vianelle di sopra,ACC_2018,,,,./1.png
11.44708109,45.70456949,VR,(VI),47_VICENZA-SCHIO,MARANO VICENTINO,24+113,Barriere complete,45.7045694899999,11.4470810899999,Via corte,,,,,./0.png
11.81252,45.62479,VE,(PD),55_BASSANO-PADOVA,TOMBOLO,17+684,Barriere complete,45.6247899999999,11.8125199999999,Via Ronchi,,,,,./0.png
11.82406765,45.6198524,VE,(PD),55_BASSANO-PADOVA,TOMBOLO,18+740,Barriere complete,45.6198523999999,11.8240676500000,Via Campolongo,ACC_2018,PFTE,Tombolo,,./1.png
11.82793913,45.61820187,VE,(PD),55_BASSANO-PADOVA,TOMBOLO,19+093,Barriere complete,45.6182018700000,11.8279391300000,Via Galvanelle,,,,,./0.png
12.04079387,45.57826448,VE,(PD),56_MESTRE-TRENTO,TREBASELEGHE,18+633,Cancello/Catena con lucchetto/Altro,45.5782644800000,12.0407938700000,,,,,,./0.png
12.13038276,45.72868326,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVIGNANO,12+081,Barriere complete,45.7286832599999,12.1303827600000,Via Palladio,,,,,./0.png
12.12502409,45.73252186,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVIGNANO,12+677,Barriere complete,45.7325218599999,12.1250240900000,Via Giorgione,,,,,./0.png
12.12124792,45.7352277,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVIGNANO,13+099,Barriere complete,45.7352277000000,12.1212479200000,Via Piavesella,,,,,./0.png
12.1081516,45.7446487,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVIGNANO,14+559,Barriere complete,45.7446486999999,12.1081515999999,Via Bassa,,,,,./0.png
12.10411901,45.74732227,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVIGNANO,14+988,Barriere complete,45.7473222699999,12.1041190100000,Via Risorgimento,,,,,./0.png
12.09405,45.75316,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVIGNANO,16+006,Barriere complete,45.7531600000000,12.0940499999999,Via Monte Ortigara,,,,,./0.png
12.27279198,45.66918268,VE,(TV),57_TREVISO-PORTOGRUARO,TREVISO,2+555,Cancello/Catena con lucchetto/Altro,45.6691826799999,12.2727919799999,,,,,,./0.png
12.21363118,45.66882159,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVISO,2+798,Barriere complete,45.6688215900000,12.2136311800000,Strada di sorvenigo,,,,,./0.png
12.23435143,45.65788293,VE,(TV),57_ VENEZIA MESTRE-UDINE,TREVISO,20+011,Barriere complete,45.6578829300000,12.2343514300000,San Zeno,,,,,./0.png
12.20773452,45.67308131,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVISO,3+459,Barriere complete,45.6730813100000,12.2077345200000,Strada di sorvenigo,,,,,./0.png
12.2024376,45.67689467,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVISO,4+049,Barriere complete,45.6768946700000,12.2024376000000,Strada Foiana,,,,,./0.png
12.19970195,45.67887514,VE,(TV),54_TREVISO-MONTEBELLUNA,TREVISO,4+35,Barriere complete,45.6788751400000,12.1997019500000,Via Don Enrico Cagnin,,,,,./0.png
12.23325578,45.66020064,VE,(TV),55_VICENZA-TREVISO,TREVISO,59+110,Barriere complete,45.6602006399999,12.2332557800000,Via G.Benzi,ACC_2017,PD,55_VICENZA-TREVISO\PL\1.34_Treviso_kmm_59+110-59+345,,./2.png
12.23602108,45.65970188,VE,(TV),55_VICENZA-TREVISO,TREVISO,59+345,Barriere complete,45.6597018800000,12.2360210800000,Viale dei cacciatori,ACC_2017,PD,55_VICENZA-TREVISO\PL\1.34_Treviso_kmm_59+110-59+345,,./2.png
11.99639488,45.71240382,VE,(TV),54_PADOVA-CALALZO,VEDELAGO,19+321,Barriere complete,45.7124038199999,11.9963948800000,Via Stazione,,,,,./0.png
12.0058159,45.72127101,VE,(TV),54_PADOVA-CALALZO,VEDELAGO,20+554,Barriere complete,45.7212710100000,12.0058159000000,Via Pola,,,,,./0.png
12.00111336,45.66951515,VE,(TV),55_VICENZA-TREVISO,VEDELAGO,40+765,Barriere complete,45.6695151500000,12.0011133600000,Via Brenta,,,,,./0.png
12.0117523,45.67005509,VE,(TV),55_VICENZA-TREVISO,VEDELAGO,41+59,Barriere complete,45.6700550899999,12.0117522999999,Via Stazione,ACC_2017,PFTE,55_VICENZA-TREVISO\PL\1.19_Vedelago_km_41+590_via Stazione,,./2.png
12.0256313,45.67074492,VE,(TV),55_VICENZA-TREVISO,VEDELAGO,42+68,Barriere complete,45.6707449199999,12.0256313000000,Via delle Vallie,ACC_2018,,Vedelago,,./1.png
12.03523891,45.6712064,VE,(TV),55_VICENZA-TREVISO,VEDELAGO,43+427,Barriere complete,45.6712064000000,12.0352389100000,Via Ca' Matta,,,,,./0.png
12.06045061,45.67274575,VE,(TV),55_VICENZA-TREVISO,VEDELAGO,45+403,Barriere complete,45.6727457499999,12.0604506100000,Via Filippo Neri,SFMR,,55_VICENZA-TREVISO\PL\1.22_Vedelago_km_45+403,,./0.png
12.2223421761574,45.4851309035147,VE,(VE),53_MESTRE-MARGHERA_SCALO,VENEZIA,1+111,Barriere complete,45.4851359500000,12.2223189900000,via Giustizia,,,,,./0.png
12.24007926,45.47867518,VE,(VE),53_MESTRE-MARGHERA_SCALO,VENEZIA,0+806,Barriere complete,45.4786751800000,12.2400792600000,via delle Industrie,,,,,./0.png
12.23964,45.47443,VE,(VE),53_MESTRE-MARGHERA_SCALO,VENEZIA,1+316,Barriere complete,45.4744299999999,12.2396400000000,via delle macchine,,,,,./0.png
12.22366,45.49091,VE,(VE),52_VENEZIA MESTRE-TRIESTE,VENEZIA,1+337,Barriere complete,45.4909100000000,12.2236600000000,via Gazzera Alta,ACC_2017,PE,,,./2.png
12.19494501,45.51644421,VE,(VE),57_BIVIO MAROCCO-SPINEA,VENEZIA,3+4,Barriere complete,45.5164442100000,12.1949450100000,via Selvanese,,,,,./0.png
12.24736838,45.50653258,VE,(VE),52_VENEZIA MESTRE-TRIESTE,VENEZIA,3+879,Barriere complete,45.5065325799999,12.2473683799999,via Trezzo,,,,,./0.png
12.18044351,45.49704143,VE,(VE),57_BIVIO MAROCCO-SPINEA,VENEZIA,5+855,Barriere complete,45.4970414300000,12.1804435100000,via Asseggiano,,,,,./0.png
12.28764338,45.53004393,VE,(VE),52_VENEZIA MESTRE-TRIESTE,VENEZIA,7+972,Cancello/Catena con lucchetto/Altro,45.5300439299999,12.2876433800000,,,,,,./0.png
12.17406924,45.49989281,VE,(VE),56_MESTRE-TRENTO,VENEZIA,8+021,Barriere complete,45.4998928099999,12.1740692400000,via Asseggiano,,,,,./0.png
12.29039594,45.53159942,VE,(VE),52_VENEZIA MESTRE-TRIESTE,VENEZIA,8+248,Cancello/Catena con lucchetto/Altro,45.5315994199999,12.2903959400000,,,,,,./0.png
12.29404982,45.53366758,VE,(VE),52_VENEZIA MESTRE-TRIESTE,VENEZIA,8+612,Cancello/Catena con lucchetto/Altro,45.5336675799999,12.2940498200000,,,,,,./0.png
11.56726,45.55773,VR,(VI),47_VICENZA-SCHIO,VICENZA,3+476,Cancello/Catena con lucchetto/Altro,45.5577299999999,11.5672599999999,,,,,,./0.png
11.56784,45.56554,VR,(VI),47_VICENZA-SCHIO,VICENZA,4+340,Barriere complete,45.5655399999999,11.5678400000000,Via anconetta,ACC_2017,,,"6.02",./2.png
11.56834,45.56939,VR,(VI),47_VICENZA-SCHIO,VICENZA,4+762,Barriere complete,45.5693899999999,11.5683399999999,Via camaldolesi,ACC_2017,,,"6.02",./2.png
11.34751472,45.15374933,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,VILLA BARTOLOMEA,59+422,Barriere complete,45.1537493299999,11.3475147199999,Via Fondovilla,,,,,./0.png
11.35454517,45.14982169,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,VILLA BARTOLOMEA,60+132,Barriere complete,45.1498216900000,11.3545451700000,Via Olmetto,,,,,./0.png
11.36296834,45.14510967,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,VILLA BARTOLOMEA,60+974,Barriere complete,45.1451096699999,11.3629683400000,Via Ferranti,ACC_2018,PD,Villa Bartolomea,,./1.png
11.3705894,45.14084814,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,VILLA BARTOLOMEA,61+739,Barriere complete,45.1408481400000,11.3705894000000,Via Pila,,,,,./0.png
11.38485946,45.1328405,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,VILLA BARTOLOMEA,63+170,Barriere complete,45.1328405000000,11.3848594599999,Via Gagliarda,ACC_2018,PD,Villa Bartolomea,,./1.png
11.39219086,45.12808376,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,VILLA BARTOLOMEA,63+953,Barriere complete,45.1280837600000,11.3921908599999,Via Stangabo',,,,,./0.png
11.84375006,45.61144485,VE,(PD),55_BASSANO-PADOVA,VILLA DEL CONTE,20+535,Barriere complete,45.6114448499999,11.8437500600000,Via Strada militare,ACC_2018,DPP,Villa del Conte,,./1.png
11.85019494,45.60868842,VE,(PD),55_BASSANO-PADOVA,VILLA DEL CONTE,21+125,Cancello/Catena con lucchetto/Altro,45.6086884200000,11.8501949400000,,,,,,./0.png
11.85456458,45.60682233,VE,(PD),55_BASSANO-PADOVA,VILLA DEL CONTE,21+523,Barriere complete,45.6068223300000,11.8545645800000,Via rettilineo,,,,,./0.png
11.86732262,45.60136858,VE,(PD),55_BASSANO-PADOVA,VILLA DEL CONTE,22+685,Barriere complete,45.6013685799999,11.8673226199999,Via Vittorio veneto,,,,,./0.png
10.8354468,45.32642737,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,80+572,Barriere complete,45.3264273699999,10.8354468000000,Via Duca degli Abruzzi,ACC_2018,PD,Villafranca-Mozzecane,,./1.png
10.83976216,45.33516092,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,81+600,Barriere complete,45.3351609200000,10.8397621599999,Via Valene,ACC_2018,USCITO_ACC_2018,,,./1.png
10.84286216,45.3414406,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,82+338,Barriere complete,45.3414405999999,10.8428621599999,Via Grezzano,,,,,./0.png
10.84596828,45.34661662,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,82+965,Barriere complete,45.3466166199999,10.8459682799999,Via Trieste,ACC_2018,USCITO_ACC_2018,,,./1.png
10.85024459,45.35108292,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,83+564,Barriere complete,45.3510829200000,10.8502445900000,Via Molini,,,,,./0.png
10.85235544,45.35316252,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,83+841,Barriere complete,45.3531625199999,10.8523554400000,Via sant'Eurosia,,,,,./0.png
10.91508272,45.39256009,VR,(VR),48_VERONA - MODENA,VILLAFRANCA DI VERONA,90+418,Barriere complete,45.3925600900000,10.9150827199999,via stazione,,,,,./0.png
11.67037703,45.03884315,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,VILLAMARZANA,90+997,Barriere complete,45.0388431499999,11.6703770299999,Via XXV Aprile,,,,,./0.png
12.3028,45.9702,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,11+243,Barriere complete,45.9701999999999,12.3028000000000,Via Martel,,,,,./0.png
12.30126,45.9734,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,11+614,Barriere complete,45.9733999999999,12.3012599999999,Via del lavoro,,,,,./0.png
12.29842343,45.97722524,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,12+099,Barriere complete,45.9772252400000,12.2984234300000,Via Ugo Foscolo,,,,,./0.png
12.29572221,45.9850845,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,13+032,Barriere complete,45.9850844999999,12.2957222099999,via del castello di S. Martino,,,,,./0.png
12.29546144,45.98571457,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,13+11,Barriere complete,45.9857145699999,12.2954614400000,via delle fonti,,,,,./0.png
12.28955745,45.99475876,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,14+233,Barriere complete,45.9947587600000,12.2895574500000,via N. Tommaseo,,,,,./0.png
12.31338768,45.94717471,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,8+55,Barriere complete,45.9471747099999,12.3133876800000,via cal Larga,,,,,./0.png
12.30835388,45.95830583,VE,(TV),54_CONEGLIANO- PONTE NELLE ALPI,VITTORIO VENETO,9+849,Barriere complete,45.9583058300000,12.3083538800000,Via cal de Livera,,,,,./0.png
11.410215010006,45.229784449474,VE,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,145+280,barriere,45.2297841600000,11.4102181800000,laterale monastero,ACC_2018,CHIUSO,Montagnana,,./3.png
11.8959690640807,45.5899685552083,VE,PD,55_BASSANO-PADOVA,SANTA GIUSTINA IN COLLE,25+225,Barriere complete,45.5899685600000,11.8959690700000,via Albere,ACC_2018,CHIUSO,,,./3.png
12.985323981512,45.772936265344,VE,(VE),52_VENEZIA MESTRE-TRIESTE,SAN MICHELE AL TAGLIAMENTO,71+583,Barriere complete,45.7729089600000,12.9853232500000,via Macello,,,,,./0.png
11.8263066334789,45.3750503347133,VE,(PD),58_BOLOGNA-PADOVA,PADOVA,115+733,Bariere complete,45.3750503400000,11.8263066400000,Ca Rasi,SFMR,CHIUSO,58_BOLOGNA_PADOVA\PL\Padova_km_115+733 CaRasi-115+110_Chioggia,,./3.png
11.8222202502314,45.3701229473556,VE,(PD),58_BOLOGNA-PADOVA,PADOVA,115+110,Barriere complete,45.3701229500000,11.8222202600000,via Chioggia,SFMR,CHIUSO,58_BOLOGNA_PADOVA\PL\Padova_km_115+733 CaRasi-115+110_Chioggia,,./3.png
12.0809411040543,45.6748542658519,VE,(TV),55_VICENZA-TREVISO,ISTRANA,47+016,,,,Via dei Fiori,SFMR,CHIUSO,55_VICENZA-TREVISO\PL\1.23_Istrana_km_47+016,,./3.png
12.097844486877,45.6765817026823,VE,(TV),55_VICENZA-TREVISO,ISTRANA,48+343,,,,Via Filzi,SFMR,CHIUSO,55_VICENZA-TREVISO\PL\1.24_Istrana_km_48+343,,./3.png
12.1397332612945,45.5209241531709,VE,(VE),56_MESTRE-TRENTO,MARTELLAGO,8+599,,,,Via Cavino,SFMR_LOTTO_B,CHIUSO,56_MESTRE-TRENTO\PL\6.12_km_8+599 via Cavino,,./3.png
12.1633775565847,45.6689586016824,VE,TV,55_VICENZA-TREVISO,PAESE,53+535,Barriere complete,45.6689586000000,12.1633775600000,via Verdi,SFMR,CHIUSO,55_VICENZA-TREVISO\PL\1.31_Paese_km_53+535\PD,,./3.png
12.2228190191007,45.4920536074441,VE,(VE),57_VENEZIA MESTRE-UDINE,VENEZIA,1+445,,,,GazzeraAlta,ACC_2017,CHIUSO,,,./3.png
11.7469782175198,45.2448535088234,VE,(PD),58_BOLOGNA-PADOVA,MONSELICE,99+959,,,,Via Trento Trieste,ACC_2017,CHIUSO,,,./3.png
11.8786793145412,45.6875125034114,VE,(VE),56_MESTRE-TRENTO,CASTELLO DI GODEGO,37+262,,,,Via scalo merci,ACC_2017,CHIUSO,,,./3.png
11.8220679038119,45.7181634580668,VE,(TV),56_MESTRE-TRENTO,LORIA,42+834,Barriere complete,45.7181634600000,11.8220679100000,via Marangona,ACC_2017,DPP,56_MESTRE-TRENTO\PL\2.08_Loria-Rossano_42+834-42+790-Marangona-Bodi,,./2.png
12.0437224150344,45.5759780874021,VE,(VE),56_MESTRE-TRENTO,TREBASELEGHE,18+298,,,,via Bordugo,SFMR_LOTTO_B,CHIUSO,,,./3.png
10.8759330916089,45.3676481664227,VR,(VE),48_VERONA - MODENA,VILLAFRANCA DI VERONA,86+294,,45.3676586000000,10.8759493600000,via Fornaci,ACC_2018,CHIUSO,,,./3.png
